Tree_ID,Longitude,Latitude,Height_m,NDRE_Absolute,NDRE_Relative,Classification,Health_Status,Health_Label,Action,Block_Name,Tilt_Offset_m,Tilt_Direction,Tilt_Angle_deg,Tilt_Status,Crown_Ellipticity,Crown_Px,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Status,SR_Ref_Corrected,SR_Area_Ha
384,109.22403370618711,-0.461152556075972,4.96,0.4783017039299011,0.8993,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.939,E,10.72,Miring Ringan,1.24,11717,Healthy,Good,None,OK,398,3.0
537,109.2229489581636,-0.4617070862590466,4.95,0.4130623936653137,0.7256,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.199,S,13.62,Miring Sedang,1.526,10365,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
302,109.2236008411469,-0.460879217270959,4.95,0.4878822565078735,0.925,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.197,SW,2.28,Tegak,1.076,15577,Healthy,Good,None,OK,398,3.0
254,109.2231696071095,-0.4607118338089775,4.94,0.4357007443904876,0.7857,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.294,NW,3.41,Tegak,1.14,14112,Normal,Moderate,Routine,OK,398,3.0
510,109.22391262928504,-0.461573007991397,4.94,0.4599385857582092,0.8503,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.064,NE,0.74,Tegak,1.168,12372,Normal,Moderate,Routine,OK,398,3.0
307,109.22290690319106,-0.4608907230171223,4.93,0.4852652847766876,0.9179,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.051,S,0.6,Tegak,1.223,14234,Healthy,Good,None,OK,398,3.0
160,109.22265681023576,-0.4603341888957101,4.9,0.2104259878396988,0.1956,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C18B,0.111,SW,1.3,Tegak,1.001,16111,Suspect,Critical,Priority Survey,OK,398,3.0
183,109.2232222996854,-0.4603977368425211,4.9,0.0493320487439632,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C18B,0.434,N,5.06,Tegak,1.137,14668,Suspect,Critical,Priority Survey,OK,398,3.0
138,109.22296837222562,-0.4602683581811201,4.88,0.425559252500534,0.7588,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.754,SW,8.78,Miring Ringan,1.366,13060,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
530,109.22365657430402,-0.4616693041161734,4.87,0.4979512989521026,0.9519,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.028,SE,0.33,Tegak,1.022,15667,Healthy,Good,None,OK,398,3.0
413,109.22382405271216,-0.4612446924802209,4.86,0.4837614893913269,0.9139,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.996,S,11.58,Miring Ringan,1.281,11258,Healthy,Good,None,OK,398,3.0
252,109.22282326437852,-0.4606983981914488,4.84,0.2213660180568695,0.2239,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C18B,0.239,NE,2.82,Tegak,1.026,15573,Suspect,Critical,Priority Survey,OK,398,3.0
151,109.2233797492401,-0.4603189359352977,4.83,0.3511146008968353,0.5621,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.262,SE,3.11,Tegak,1.0,16129,Suspect,Critical,Priority Survey,OK,398,3.0
189,109.22376252879911,-0.4604162267705158,4.82,0.0013254650402814,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C18B,0.191,N,2.27,Tegak,1.0,16129,Suspect,Critical,Priority Survey,OK,398,3.0
368,109.22305309205812,-0.4611139323087718,4.82,0.415709525346756,0.7326,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.413,SW,4.9,Tegak,1.184,12784,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
366,109.22343299686192,-0.4611090220466057,4.81,0.4349221289157867,0.7837,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.415,SW,4.94,Tegak,1.11,13763,Normal,Moderate,Routine,OK,398,3.0
527,109.22277911270967,-0.461653648959878,4.81,0.4117067456245422,0.722,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.03,N,0.36,Tegak,1.02,15814,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
330,109.222759807148,-0.4609845436631157,4.81,0.4314644336700439,0.7745,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.485,NW,5.75,Tegak,1.15,14063,Normal,Moderate,Routine,OK,398,3.0
441,109.22404650583432,-0.4613273431321073,4.8,0.5081350207328796,0.9793,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.146,SW,1.75,Tegak,1.058,15307,Healthy,Good,None,OK,398,3.0
515,109.22382437811136,-0.4616030202486592,4.8,0.399892657995224,0.6908,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.156,S,1.87,Tegak,1.089,11719,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
542,109.2230835993774,-0.4617188002048104,4.78,0.3818470537662506,0.6431,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.53,SE,6.32,Miring Ringan,1.031,14457,Suspect,Critical,Priority Survey,OK,398,3.0
471,109.22313670300558,-0.4614184691717499,4.77,0.3972858786582947,0.6839,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.27,E,3.23,Tegak,1.013,15484,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
365,109.22338991373928,-0.4610969140134006,4.75,0.4887914657592773,0.9274,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.518,S,6.22,Miring Ringan,1.077,14139,Healthy,Good,None,OK,398,3.0
359,109.22299095483316,-0.4610888879925005,4.75,0.4849206507205963,0.917,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.533,SW,6.4,Miring Ringan,1.174,14042,Healthy,Good,None,OK,398,3.0
452,109.22281398179452,-0.4613766735065211,4.75,0.4440318644046783,0.8079,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.268,S,3.23,Tegak,1.04,15230,Normal,Moderate,Routine,OK,398,3.0
211,109.22279927610592,-0.4605348713575604,4.74,0.3430114388465881,0.5408,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,1.592,S,18.56,Miring Berat,1.984,7302,Suspect,Critical,Priority Survey,OK,398,3.0
155,109.222967115208,-0.4603255067252036,4.74,0.2245726436376571,0.2322,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C18B,0.962,NW,11.47,Miring Ringan,1.035,9621,Suspect,Critical,Priority Survey,OK,398,3.0
190,109.2237144700614,-0.4604208033103379,4.74,0.0125238355249166,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C18B,0.259,N,3.13,Tegak,1.0,16129,Suspect,Critical,Priority Survey,OK,398,3.0
462,109.22338693859444,-0.4613997605750026,4.72,0.4273175299167633,0.7635,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.174,SW,2.11,Tegak,1.041,14885,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
536,109.22265025623884,-0.4617036739141382,4.71,0.5059248805046082,0.9733,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.329,S,3.99,Tegak,1.025,15909,Healthy,Good,None,OK,398,3.0
394,109.22303194352868,-0.461193601682995,4.71,0.4316346943378448,0.7749,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.469,SW,5.69,Tegak,1.128,12972,Normal,Moderate,Routine,OK,398,3.0
251,109.22272922387369,-0.4606854430799944,4.7,0.3693962395191192,0.6102,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.924,SW,11.12,Miring Ringan,1.357,12611,Suspect,Critical,Priority Survey,OK,398,3.0
175,109.22320573512664,-0.4603693668249513,4.7,0.0507111921906471,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C18B,0.415,E,5.05,Tegak,1.027,15369,Suspect,Critical,Priority Survey,OK,398,3.0
546,109.2229079397673,-0.4617220931531122,4.7,0.3935633301734924,0.674,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.793,E,9.58,Miring Ringan,1.075,13629,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
225,109.2231269677365,-0.4605808395729002,4.68,0.0739824548363685,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C18B,0.376,E,4.6,Tegak,1.085,12533,Suspect,Critical,Priority Survey,OK,398,3.0
558,109.2229928606336,-0.4617563204143369,4.68,0.3546246588230133,0.5713,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.881,NW,10.66,Miring Ringan,1.39,11177,Suspect,Critical,Priority Survey,OK,398,3.0
461,109.22341676869137,-0.4613947623352263,4.67,0.3924823403358459,0.6712,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.223,E,2.73,Tegak,1.07,15206,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
182,109.22385989255444,-0.4603933082114302,4.67,0.5064725279808044,0.9748,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.746,N,9.07,Miring Ringan,1.266,13332,Healthy,Good,None,OK,398,3.0
148,109.22314609096216,-0.4603147058636252,4.65,0.3033573925495147,0.4369,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,1.04,N,12.61,Miring Sedang,1.351,10423,Suspect,Critical,Priority Survey,OK,398,3.0
174,109.22368424064942,-0.4603653154250876,4.65,0.0240691266953945,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C18B,0.359,S,4.41,Tegak,1.012,15764,Suspect,Critical,Priority Survey,OK,398,3.0
199,109.2239278227467,-0.4604471369788289,4.64,0.442359060049057,0.8034,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.034,N,12.56,Miring Sedang,1.468,11971,Normal,Moderate,Routine,OK,398,3.0
393,109.22291884289722,-0.4611919046692906,4.63,0.4377065598964691,0.7911,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.235,NE,2.9,Tegak,1.034,15854,Normal,Moderate,Routine,OK,398,3.0
281,109.22304032396065,-0.4608119161372103,4.63,0.4658264517784118,0.866,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.738,NW,9.06,Miring Ringan,1.192,12689,Healthy,Good,None,OK,398,3.0
339,109.22406025723,-0.4610053104882307,4.62,0.5087554454803467,0.9809,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.252,NE,3.13,Tegak,1.218,12532,Healthy,Good,None,OK,398,3.0
120,109.22302932443657,-0.4617308837491701,4.62,0.4194166362285614,0.7425,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.06,NE,0.75,Tegak,1.061,15498,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
141,109.223151900826,-0.4602750785461762,4.62,0.4637442231178283,0.8604,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.491,S,6.07,Tegak,1.089,14671,Healthy,Good,None,OK,398,3.0
349,109.22288200723966,-0.4610463118244695,4.62,0.4444896876811981,0.8091,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.483,NE,5.97,Tegak,1.053,14215,Normal,Moderate,Routine,OK,398,3.0
146,109.22275417476014,-0.4603079332022223,4.6,0.3494060635566711,0.5576,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.329,N,4.09,Tegak,1.022,15599,Suspect,Critical,Priority Survey,OK,398,3.0
318,109.22262600644272,-0.4609248583169763,4.59,0.3187480866909027,0.4772,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,1.148,W,14.05,Miring Sedang,1.415,11043,Suspect,Critical,Priority Survey,OK,398,3.0
202,109.22311746945304,-0.4604581965602533,4.59,0.2365772873163223,0.2632,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C18B,0.414,N,5.15,Tegak,1.2,12205,Suspect,Critical,Priority Survey,OK,398,3.0
357,109.22295325872696,-0.4610717755745142,4.59,0.5374765992164612,1.0,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.596,SE,7.4,Miring Ringan,1.25,13495,Healthy,Good,None,OK,398,3.0
501,109.22287194163484,-0.4615406260448391,4.58,0.6532315611839294,1.0,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.058,SW,0.72,Tegak,1.037,14872,Healthy,Good,None,OK,398,3.0
437,109.22258241074154,-0.4613090377873827,4.58,0.3940356075763702,0.6753,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.007,NW,0.09,Tegak,1.059,13003,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
488,109.22389773700226,-0.4614837351799494,4.58,0.4272739291191101,0.7633,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.031,SW,0.39,Tegak,1.366,11869,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
402,109.22273447961508,-0.4612097955469057,4.57,0.441659927368164,0.8016,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.078,N,0.97,Tegak,1.031,15495,Normal,Moderate,Routine,OK,398,3.0
525,109.22360728159332,-0.4616380058328391,4.57,0.4496025145053863,0.8227,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.262,SW,3.29,Tegak,1.099,15126,Normal,Moderate,Routine,OK,398,3.0
