Tree_ID,Longitude,Latitude,Height_m,NDRE_Absolute,NDRE_Relative,Classification,Height_Class,Health_Status,Health_Label,Action,Block_Name,Classification_Abs,Health_Status_Abs,Action_Abs,Was_Reclassified
30,109.22680254717818,-0.4452154910996641,7.67,0.556268572807312,1.0,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
1240,109.22548058060428,-0.4465892913939754,7.63,0.4414845407009125,0.4823,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
371,109.22270524805796,-0.4452053062765501,7.61,0.4102591276168823,0.3001,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
1277,109.2235700122807,-0.4466554645689203,7.61,0.4446373581886291,0.5007,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
75,109.225346069043,-0.4459090920466295,7.61,0.4512427151203155,0.5394,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
699,109.22690742361966,-0.4457348333651129,7.6,0.3752706050872803,0.0968,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
73,109.23047284471168,-0.4458942496978038,7.59,0.4175688922405243,0.3427,TM,TM_Dewasa,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
107,109.23047503290556,-0.4462894832996269,7.59,0.4208697378635406,0.362,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
463,109.2266427340111,-0.4453395369393353,7.59,0.3560512065887451,0.0,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
4054,109.22883385537924,-0.4461627029801137,7.57,0.4368405342102051,0.4552,TM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
267,109.22847802570202,-0.4450757269442736,7.55,0.389426052570343,0.179,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Suspect,Critical,Priority Survey,False
280,109.22417528230824,-0.4450861742851167,7.54,0.4115705490112304,0.3078,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
734,109.22235358743876,-0.4457796850484106,7.52,0.4685702621936798,0.6409,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Healthy,Good,None,False
974,109.2252113427105,-0.4461250581925302,7.52,0.4213801920413971,0.3649,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
156,109.22550097416163,-0.447214314402658,7.51,0.4560233056545257,0.5674,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
114,109.22490994928717,-0.4464903446822216,7.51,0.4239621460437774,0.38,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
786,109.22237867913124,-0.4458509247017971,7.51,0.4785293340682983,0.6993,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
89,109.2287654052238,-0.4460431974294785,7.49,0.4707536995410919,0.6537,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
69,109.23103894547874,-0.4458553229481249,7.49,0.3831531107425689,0.1425,TM,TM_Dewasa,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
254,109.230858806502,-0.4450648130528692,7.48,0.3939605355262756,0.2053,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
850,109.22940000236596,-0.4459284579305196,7.48,0.4936232268810272,0.788,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
836,109.23045457985876,-0.4459103303437163,7.44,0.4424497783184051,0.488,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
894,109.23135391403773,-0.4459978669480806,7.44,0.2016200572252273,0.0,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
781,109.2308038381924,-0.4458414788598981,7.44,0.4142637550830841,0.3235,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
130,109.22836118656394,-0.4468542454674808,7.44,0.4723951816558838,0.6633,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
848,109.2223124650648,-0.4459267378677303,7.43,0.4093275070190429,0.2947,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
24,109.22732300969052,-0.4451122132977611,7.43,0.4516681134700775,0.5419,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
310,109.22730931011522,-0.4451282950211048,7.43,0.3546635210514068,0.0,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
945,109.22520450531344,-0.4460813971896413,7.43,0.3765330016613006,0.1041,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
812,109.23045230436664,-0.4458804575262006,7.42,0.3746326565742492,0.0931,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
59,109.2293292920505,-0.4457147393336793,7.42,0.583688497543335,1.0,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
88,109.22540995213136,-0.4460354898743678,7.39,0.4620668888092041,0.6028,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Healthy,Good,None,False
705,109.22231479288254,-0.4457383142008579,7.39,0.4254149794578552,0.3885,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
184,109.22993892846276,-0.4449795697686747,7.39,0.4199557900428772,0.3566,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
857,109.22238778699362,-0.4459451390363282,7.39,0.4139102399349212,0.3214,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
147,109.23055473737966,-0.4470730751848618,7.39,0.4322104156017303,0.4281,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
6,109.22997087645444,-0.4450163433449303,7.37,0.4477730989456177,0.5191,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
90,109.23046595786148,-0.4460573965657857,7.37,0.3774236738681793,0.1093,TM,TM_Dewasa,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
841,109.23081523267209,-0.44591960909917,7.37,0.4192583858966827,0.3526,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
98,109.22884298038082,-0.4461856838386941,7.35,0.4214504361152649,0.3653,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
594,109.23135173724482,-0.4455543779371599,7.34,0.260997474193573,0.0,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
223,109.22892314889069,-0.4450275794310347,7.33,0.3175117373466491,0.0,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
117,109.23063019218525,-0.4465376905098869,7.32,0.4375966489315033,0.4596,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
234,109.22498790616363,-0.4450381162120591,7.32,0.4379410445690155,0.4616,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
51,109.22485081210137,-0.4456102500494162,7.32,0.4452111423015594,0.5041,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
123,109.22915330517112,-0.4466545235307237,7.3,0.4552607238292694,0.5629,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
1256,109.2291304882729,-0.4466154542892733,7.26,0.3683817982673645,0.0569,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
816,109.22505618237204,-0.4458837452121936,7.26,0.3693145513534546,0.0623,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
17,109.22406343456169,-0.4450838493069524,7.25,0.481017529964447,0.7139,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
149,109.23136734448308,-0.4471077403495514,7.25,0.325177401304245,0.0,TM,TM_Dewasa,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
67,109.23082209975568,-0.4458391854113914,7.24,0.4361177384853363,0.4509,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
790,109.23100927132644,-0.4458553157687083,7.24,0.4331533014774322,0.4336,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
263,109.2240816977066,-0.4450746623004091,7.21,0.4317449927330017,0.4254,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
44,109.22532334736702,-0.4454724930803221,7.21,0.4692830145359039,0.6451,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Healthy,Good,None,False
328,109.2272225660802,-0.4451466569249204,7.2,0.3159420192241668,0.0,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
1048,109.22680914436688,-0.4462633178258368,7.19,0.4414137899875641,0.4819,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
167,109.22246733730572,-0.4473652338121182,7.18,0.5882506966590881,1.0,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
151,109.23118929731446,-0.4471168886280562,7.17,0.3956407606601715,0.2151,TM,TM_Dewasa,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
1181,109.22470451352494,-0.4464902947329084,7.14,0.42502561211586,0.3862,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
18,109.22849400187442,-0.4450849222652838,7.14,0.4285958409309387,0.407,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
135,109.22322983595956,-0.4469311246795825,7.12,0.4381474256515503,0.4628,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
308,109.22719061485878,-0.4451236705641754,7.12,0.461917906999588,0.6019,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Healthy,Good,None,False
170,109.23016204466664,-0.4474107662271285,7.11,0.6062045097351074,1.0,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
125,109.22843653958644,-0.4467439662872586,7.09,0.4119048416614532,0.3097,TM,TM_Dewasa,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
54,109.23053224182873,-0.445689753931257,7.09,0.4397072494029999,0.4719,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
122,109.22683188359348,-0.4466263855649703,7.08,0.3790858387947082,0.1189,TM,TM_Dewasa,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
210,109.22331475243624,-0.4450147319999594,7.08,0.3686458468437195,0.0584,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
71,109.22505846939524,-0.445865362887959,7.07,0.4488044679164886,0.5251,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
1392,109.22840227710188,-0.4468404682615222,7.06,0.4059723317623138,0.2752,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
175,109.23019230593404,-0.4449543544541577,7.04,0.4374566972255707,0.4588,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
158,109.2299908823811,-0.4472659590855594,7.03,0.5893266797065735,1.0,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
28,109.22934312110262,-0.4451563614160979,7.03,0.4656958281993866,0.624,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Healthy,Good,None,False
39,109.22602641751575,-0.4453761533824156,7.02,0.5931386947631836,1.0,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
152,109.22990874142204,-0.4471257693121048,7.01,0.4525780081748962,0.5472,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
391,109.22722254412312,-0.4452385714253578,7.01,0.4479123950004577,0.5199,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
1371,109.22488248340584,-0.4468005490653419,7.0,0.461012601852417,0.5966,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Healthy,Good,None,False
1210,109.23126704517844,-0.4465378448336339,7.0,0.3991642892360687,0.2356,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
74,109.22556063864413,-0.4458953569664652,7.0,0.4616040587425232,0.6001,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Healthy,Good,None,False
486,109.22918556625366,-0.4453815140981417,7.0,0.3802066445350647,0.1254,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
1279,109.22552849964904,-0.4466559409979536,7.0,0.4161787033081054,0.3346,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
326,109.22935910221736,-0.4451448759536184,7.0,0.4344782829284668,0.4414,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
266,109.22677290658622,-0.4450753143345104,6.99,0.4733672142028808,0.669,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
930,109.22539396938576,-0.4460538688764396,6.99,0.4456323981285095,0.5066,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
298,109.22512484519896,-0.4451139787749772,6.99,0.4947856366634369,0.7949,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
108,109.22834761848834,-0.446321137714944,6.99,0.4488445520401001,0.5254,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
115,109.23123509168816,-0.4465240498860527,6.98,0.4185728430747986,0.3486,TM,TM_Dewasa,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
139,109.2223122155625,-0.4469653689416884,6.98,0.4184508323669433,0.3479,TM,TM_Dewasa,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
40,109.22919469675236,-0.4453815163071326,6.95,0.3309599161148071,0.0,TM,TM_Dewasa,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
1588,109.22601229064207,-0.4471753752192244,6.95,0.5040373206138611,0.8493,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
68,109.2253186913615,-0.4458516388942015,6.95,0.4772816002368927,0.692,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
1234,109.22551025632386,-0.4465824050265816,6.95,0.4327164888381958,0.4311,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
1276,109.22785905723612,-0.4466542093901683,6.94,0.363883227109909,0.0308,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
1299,109.22747100358606,-0.4466862852381098,6.94,0.413118302822113,0.3168,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
908,109.22539169557412,-0.4460171025587116,6.93,0.5568014979362488,1.0,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
778,109.23106862347127,-0.4458392450562747,6.92,0.3685620427131653,0.0579,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
843,109.22886130456708,-0.4459214338419948,6.92,0.3955568671226501,0.2146,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
1552,109.22850949710724,-0.4471047486853127,6.91,0.484203428030014,0.7327,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
79,109.22886358719153,-0.4459214343950143,6.89,0.4588454663753509,0.5839,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
100,109.2266128443898,-0.4462402915544789,6.89,0.4024752676486969,0.2548,TM,TM_Dewasa,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
240,109.22438301103426,-0.4450425653253311,6.89,0.402519941329956,0.2551,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
153,109.2306871104866,-0.4471535326497444,6.89,0.4507092237472534,0.5363,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
842,109.22235583642907,-0.4459198548446977,6.88,0.4805180430412292,0.711,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
15,109.22499474797787,-0.4450633943284387,6.88,0.4446455538272857,0.5008,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
134,109.22971705257666,-0.4469097233902535,6.87,0.4587433040142059,0.5833,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
321,109.22970834549174,-0.4451380667894107,6.87,0.4469903409481048,0.5145,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
1660,109.23102945945796,-0.4473420408526816,6.87,0.4263768494129181,0.3941,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
72,109.2300391495838,-0.4458780596510123,6.87,0.406063437461853,0.2757,TM,TM_Dewasa,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
821,109.23096361055632,-0.445889772730867,6.87,0.3640711605548858,0.0319,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
1578,109.23069167629102,-0.4471512358908672,6.86,0.419472336769104,0.3538,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
271,109.22851911238074,-0.4450780347459159,6.86,0.3962889611721039,0.2188,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
138,109.22976954141498,-0.4469579913108356,6.86,0.5088416337966919,0.8776,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
1074,109.2282061024104,-0.4462935290208696,6.84,0.4535008370876312,0.5526,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
367,109.22960332938482,-0.4452023816401343,6.83,0.4254052937030792,0.3884,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
1518,109.22852320772624,-0.4470427096815392,6.83,0.4647915363311767,0.6187,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Healthy,Good,None,False
766,109.2310572163693,-0.4458139657548861,6.83,0.3656968176364898,0.0413,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
844,109.23086088466115,-0.4459219180142276,6.82,0.4437278807163238,0.4954,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
479,109.22721110136276,-0.4453626532367113,6.82,0.4838786125183105,0.7308,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
78,109.2308380589408,-0.4459196146232109,6.81,0.4729418456554413,0.6665,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
23,109.22675464067316,-0.4450959906708484,6.81,0.5148696899414062,0.9132,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
927,109.22641658515944,-0.4460472235319624,6.81,0.3604527115821838,0.0109,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
173,109.2251676524882,-0.4474601042787742,6.79,0.4458167850971222,0.5076,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
1219,109.23063247151484,-0.4465514782636847,6.78,0.4180168509483337,0.3453,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
485,109.22891165241036,-0.4453768520938905,6.76,0.4509235322475433,0.5375,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
1695,109.22515852973974,-0.4474279320156061,6.74,0.5216087102890015,0.9529,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
111,109.23122142118883,-0.44641834466315,6.73,0.4476223587989807,0.5182,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
255,109.2240474606323,-0.4450654625642745,6.73,0.4920691251754761,0.7789,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
155,109.22287368020784,-0.4472113764906822,6.72,0.4796106517314911,0.7057,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
1698,109.2301141017996,-0.4474429247088262,6.72,0.5924574732780457,1.0,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
198,109.22740977512828,-0.4450042347430397,6.72,0.4311380982398987,0.4219,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
5,109.22914000094688,-0.4450161425330438,6.72,0.4654007852077484,0.6223,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Healthy,Good,None,False
57,109.2255584000394,-0.4457115275783456,6.72,0.5034699440002441,0.846,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
1474,109.2306163930625,-0.4469696861372513,6.7,0.3645648062229156,0.0348,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
7,109.22956913221202,-0.4450254377225904,6.7,0.4239583909511566,0.38,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
86,109.22666768398771,-0.446003625086516,6.68,0.4439915418624878,0.497,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
145,109.2304794194971,-0.4470362910401331,6.68,0.4993116557598114,0.8215,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
1140,109.2270236745206,-0.4464150288154943,6.68,0.346619963645935,0.0,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
241,109.22711074229524,-0.4450432260414494,6.68,0.450158029794693,0.533,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
218,109.22915825975056,-0.445025338407217,6.66,0.3997389376163482,0.2389,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
