Tree_ID,Longitude,Latitude,Height_m,NDRE_Absolute,NDRE_Relative,Classification,Health_Status,Health_Label,Action,Block_Name,Tilt_Offset_m,Tilt_Direction,Tilt_Angle_deg,Tilt_Status,Crown_Ellipticity,Crown_Px,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Status
3855,109.22297935301064,-0.4487149133450531,3.48,0.431610643863678,0.3973,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,,,,NoData,,0,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
4161,109.23026809766912,-0.4488862073899499,3.48,0.4708409607410431,0.6151,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,,,,NoData,,0,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
5021,109.22794831433367,-0.4493185912867422,3.48,0.4065107405185699,0.2586,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,,,,NoData,,0,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
337,109.23019780779204,-0.4480111270833156,3.47,0.4577580094337463,0.5424,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.183,NW,3.02,Tegak,1.351,6704,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
555,109.2280463307712,-0.4483794123908706,3.47,0.4365444779396057,0.4246,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.334,SW,5.49,Tegak,1.66,4318,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
566,109.22764379467796,-0.4483953494400396,3.47,0.3956767916679382,0.1988,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.142,SW,2.34,Tegak,1.172,7400,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1386,109.22904667412192,-0.449634981573927,3.47,0.4627994298934936,0.5704,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.746,W,12.13,Miring Ringan,1.287,10515,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1450,109.22930591087254,-0.4497243837591305,3.47,0.423714131116867,0.3536,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.493,N,8.09,Tegak,1.412,2229,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
2201,109.22418033966636,-0.4478218208240522,3.47,0.4609470665454864,0.5601,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,,,,NoData,,0,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
3957,109.22550368796855,-0.4487773802198661,3.47,0.4009461998939514,0.2279,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,,,,NoData,,0,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
5401,109.226228978717,-0.449508302261205,3.47,0.5208215713500977,0.8944,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,,,,NoData,,0,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
7053,109.222519577724,-0.4503251852728223,3.47,0.3550786674022674,0.0,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,,,,NoData,,0,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
7154,109.22586489885188,-0.4503741113731063,3.47,0.3498024046421051,0.0,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,,,,NoData,,0,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
527,109.22810546972282,-0.4483381935074634,3.46,0.4993897676467895,0.7744,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.443,NW,7.29,Tegak,1.722,2974,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
922,109.23003156526356,-0.4489525812370719,3.46,0.4678658843040466,0.5986,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.079,E,1.31,Tegak,1.465,6460,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1494,109.23033837777324,-0.4498002303633743,3.46,0.5074072480201721,0.8193,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.12,SE,1.99,Tegak,1.136,5781,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1868,109.22478011754376,-0.450341775120848,3.46,0.4300570785999298,0.3887,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.456,NE,7.51,Tegak,1.442,3166,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
2099,109.22270895450389,-0.4477619027003626,3.46,0.289650410413742,0.0,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,,,,NoData,,0,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
2721,109.22448501976731,-0.4480761666392488,3.46,0.3914151489734649,0.1754,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,,,,NoData,,0,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
5533,109.22974486655902,-0.4495755928256271,3.46,0.4404102563858032,0.4461,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,,,,NoData,,0,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
257,109.22370047101698,-0.4478835535411926,3.45,0.3944482505321502,0.1921,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.809,NW,13.2,Miring Ringan,1.644,4163,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1110,109.2303453388061,-0.4492252559517855,3.45,0.5697186589241028,1.0,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.264,S,4.37,Tegak,1.37,5312,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1131,109.22757990987614,-0.4492566513693293,3.45,0.4327345192432403,0.4035,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.061,E,1.01,Tegak,1.701,3386,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1171,109.2263541067992,-0.4493113295246508,3.45,0.5097151398658752,0.8322,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.436,S,7.2,Tegak,1.15,9885,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1502,109.2287282415167,-0.4498227444210657,3.45,0.6004951596260071,1.0,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.225,N,3.73,Tegak,1.207,9668,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1561,109.23041339757164,-0.4499193672423074,3.45,0.440811276435852,0.4483,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.124,NW,2.06,Tegak,1.256,4613,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1940,109.23090222907658,-0.4504211591485257,3.45,0.4662806093692779,0.5898,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.378,S,6.24,Tegak,1.97,2635,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
4541,109.22763225827524,-0.4490825680598967,3.45,0.3420343399047851,0.0,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,,,,NoData,,0,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
4825,109.22868517646089,-0.4492225601688897,3.45,0.402770072221756,0.2379,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,,,,NoData,,0,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
332,109.2243872478384,-0.4480005485535254,3.44,0.4924796819686889,0.7358,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.333,SE,5.53,Tegak,1.579,2504,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
367,109.23027511672066,-0.4480684144213829,3.44,0.4428379535675049,0.4595,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.487,SE,8.06,Tegak,1.354,3423,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1682,109.22428440455931,-0.4500919635376518,3.44,0.4155353009700775,0.3084,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.606,W,9.99,Miring Ringan,1.998,4796,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
5275,109.22449833508566,-0.4494437382068993,3.44,0.4289211928844452,0.3824,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,,,,NoData,,0,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
370,109.22682516301846,-0.4480721558918119,3.43,0.4151255190372467,0.3061,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.383,S,6.37,Tegak,1.645,2340,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1497,109.22996995624908,-0.4498070126170017,3.43,0.4559319615364074,0.5322,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.327,SE,5.45,Tegak,1.604,8072,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
3615,109.23074120603276,-0.4485724910158445,3.43,0.3492065668106079,0.0,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,,,,NoData,,0,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
1279,109.2225038630172,-0.4494799014150088,3.42,0.5072425007820129,0.8184,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.124,SW,2.08,Tegak,1.667,6892,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
3905,109.22827138779203,-0.4487459854632591,3.42,0.5058644413948059,0.8106,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,,,,NoData,,0,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
5454,109.22933779542942,-0.4495342601090473,3.42,0.54124915599823,1.0,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,,,,NoData,,0,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
5579,109.22763668241838,-0.4495979852147693,3.42,0.4262526333332062,0.3676,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,,,,NoData,,0,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
313,109.22227680991676,-0.4479656722903103,3.41,0.4348386526107788,0.4152,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,1.352,E,21.63,Miring Sedang,1.903,6399,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
422,109.2252513996209,-0.4481679830367476,3.41,0.3828842043876648,0.1284,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.088,E,1.47,Tegak,1.191,4690,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
977,109.22601076739704,-0.4490478109336434,3.41,0.4882929027080536,0.7124,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.159,W,2.67,Tegak,1.523,7778,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1422,109.22349763323088,-0.4496863108694306,3.41,0.4849952459335327,0.694,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.025,NW,0.42,Tegak,1.184,11200,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
4371,109.23015663559624,-0.4489961358067467,3.41,0.3703636527061462,0.0596,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,,,,NoData,,0,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
787,109.22730712590048,-0.448761785389929,3.4,0.4250916540622711,0.3612,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.292,SW,4.91,Tegak,2.198,2785,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1606,109.22965152679716,-0.4499810311261829,3.4,0.4720496833324432,0.6219,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.264,E,4.43,Tegak,1.283,6376,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1708,109.22745461811934,-0.450131682634695,3.4,0.4601896703243255,0.5559,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.152,S,2.55,Tegak,1.839,2616,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
3233,109.22346611594368,-0.4483553873241145,3.4,0.4552211463451385,0.5283,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,,,,NoData,,0,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
5637,109.22329524598042,-0.4496221207542513,3.4,0.3701111376285553,0.0582,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,,,,NoData,,0,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
333,109.22583135733689,-0.4480054822713641,3.39,0.4718778431415558,0.6209,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.448,E,7.52,Tegak,1.094,4855,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
383,109.22289308251568,-0.4480986852809384,3.39,0.4504413306713104,0.5017,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.312,NE,5.25,Tegak,1.894,6316,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
851,109.23098448184172,-0.4488359856005364,3.39,0.4394794404506683,0.4409,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.23,N,3.88,Tegak,1.329,3490,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1435,109.22518735159728,-0.4497050506343188,3.39,0.4818569123744964,0.6765,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.152,SW,2.57,Tegak,1.064,10301,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1530,109.22782082800109,-0.4498637558720333,3.39,0.4979008734226227,0.7661,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.005,NW,0.08,Tegak,1.171,11301,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1531,109.22868957025806,-0.4498639682787793,3.39,0.4692009687423706,0.606,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.48,N,8.05,Tegak,1.492,6912,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1691,109.22769341508815,-0.4501042522194766,3.39,0.4078741669654846,0.2661,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.113,E,1.91,Tegak,1.967,5436,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
3669,109.22551510142998,-0.448600996376871,3.39,0.4657855629920959,0.587,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,,,,NoData,,0,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
4848,109.22944702799028,-0.4492387812728163,3.39,0.4240335524082184,0.3554,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,,,,NoData,,0,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
5129,109.22562862425752,-0.4493752927331523,3.39,0.4314618408679962,0.3965,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,,,,NoData,,0,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
6280,109.22279029757124,-0.4499472809509166,3.39,0.4992243647575378,0.7735,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,,,,NoData,,0,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
6734,109.22524636704878,-0.4501746657843338,3.39,0.4202574789524078,0.3345,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,,,,NoData,,0,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
294,109.23095058502686,-0.4479357156447961,3.38,0.5209980607032776,0.8954,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.105,SW,1.78,Tegak,1.228,4855,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
858,109.22318399672368,-0.4488524073519624,3.38,0.5296085476875305,0.9437,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.303,NE,5.13,Tegak,1.889,2513,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1427,109.23113437335236,-0.4496904690454224,3.38,0.3502111136913299,0.0,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.242,E,4.09,Tegak,1.051,10070,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
4930,109.22764358287472,-0.4492749928269176,3.38,0.4377070069313049,0.4311,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,,,,NoData,,0,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
5016,109.227495750367,-0.4493161899981486,3.38,0.4506465196609497,0.5029,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,,,,NoData,,0,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
6324,109.22808915802112,-0.4499669047297498,3.38,0.3969837427139282,0.206,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,,,,NoData,,0,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
248,109.229620195035,-0.4478735421352738,3.37,0.4879366755485534,0.7104,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.687,NW,11.52,Miring Ringan,1.315,4658,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
537,109.23049564503812,-0.4483548107697886,3.37,0.3717682063579559,0.0673,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.422,NW,7.14,Tegak,1.821,1585,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
813,109.2249965396572,-0.448793291455822,3.37,0.5895801782608032,1.0,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.324,SW,5.49,Tegak,1.057,6085,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
2079,109.23091879900154,-0.4477157966667646,3.37,0.177345797419548,0.0,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,,,,NoData,,0,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
3219,109.2304933724917,-0.4483479379916904,3.37,0.4822160303592682,0.6785,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,,,,NoData,,0,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
6906,109.2311524311746,-0.4502539961017283,3.37,0.3523363173007965,0.0,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,,,,NoData,,0,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
196,109.22767577049962,-0.447824963432036,3.36,0.3391671776771545,0.0,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.175,W,2.97,Tegak,1.912,3658,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
220,109.22702079861531,-0.4478431298348735,3.36,0.3869499862194061,0.1508,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.421,N,7.15,Tegak,1.653,3576,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
1046,109.22269042776682,-0.4491432095412352,3.36,0.4534348249435425,0.5183,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.262,W,4.47,Tegak,1.209,9442,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1313,109.2293741820079,-0.4495365597337729,3.36,0.6123186349868774,1.0,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.135,N,2.29,Tegak,1.581,6012,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1459,109.22961519819393,-0.4497382037481375,3.36,0.419351577758789,0.3295,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.465,SE,7.89,Tegak,1.494,4916,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
2908,109.2252422995513,-0.4481817252272037,3.36,0.479122132062912,0.6613,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,,,,NoData,,0,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
3724,109.22240855028517,-0.4486391795609017,3.36,0.4743891358375549,0.6349,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,,,,NoData,,0,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
4423,109.22254718275396,-0.4490240564110248,3.36,0.5781131386756897,1.0,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,,,,NoData,,0,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
7453,109.22521899474084,-0.4505136878692576,3.36,0.3286182582378387,0.0,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,,,,NoData,,0,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
667,109.22307717789944,-0.4485706211295269,3.35,0.45860156416893,0.547,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.113,S,1.93,Tegak,1.635,5232,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
985,109.22486229835488,-0.4490589838704191,3.35,0.4849699735641479,0.6939,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.111,SW,1.89,Tegak,1.409,8508,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1149,109.22679530836052,-0.4492770763119206,3.35,0.4115345776081085,0.2863,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.185,S,3.16,Tegak,1.137,7943,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1664,109.22751376208636,-0.4500698471855434,3.35,0.389564573764801,0.1652,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.179,SE,3.06,Tegak,1.093,7828,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
2651,109.22378003119184,-0.4480347613557732,3.35,0.4803297519683838,0.668,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,,,,NoData,,0,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
3345,109.23007945278388,-0.448414268738895,3.35,0.4491984248161316,0.4948,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,,,,NoData,,0,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
582,109.22788485145723,-0.448427478540054,3.34,0.5441035032272339,1.0,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.271,E,4.64,Tegak,1.218,7426,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1552,109.2296060627581,-0.4498985533559272,3.34,0.4932352304458618,0.74,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.244,E,4.19,Tegak,1.176,6056,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1656,109.2260423611174,-0.4500626147560579,3.34,0.4334027171134949,0.4072,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.015,S,0.26,Tegak,1.737,6450,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
4457,109.22660888147892,-0.4490410848567064,3.34,0.5025227665901184,0.7919,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,,,,NoData,,0,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
309,109.22683656317174,-0.4479507496028939,3.33,0.487252801656723,0.7066,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.233,N,4.0,Tegak,2.023,5913,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
538,109.22288619809628,-0.4483552456047524,3.33,0.4584689438343048,0.5463,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.165,SW,2.84,Tegak,1.798,6427,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
658,109.23023406291,-0.4485609138248789,3.33,0.3361563682556152,0.0,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.208,SE,3.58,Tegak,1.237,2463,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
1117,109.23103441780265,-0.4492368776722551,3.33,0.5117325782775879,0.8435,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.264,N,4.53,Tegak,3.262,3291,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1148,109.22336128104132,-0.4492762362864797,3.33,0.4546492993831634,0.5251,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.175,W,3.02,Tegak,1.255,6726,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1377,109.22887383860042,-0.4496211949162184,3.33,0.4850797653198242,0.6945,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.03,N,0.52,Tegak,1.062,11402,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
2090,109.22625442022208,-0.4477421507258091,3.33,0.266597718000412,0.0,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,,,,NoData,,0,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
3702,109.22959727260054,-0.4486248994622173,3.33,0.4379392564296722,0.4324,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,,,,NoData,,0,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
3873,109.22337505891517,-0.4487264637885151,3.33,0.4981430172920227,0.7675,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,,,,NoData,,0,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
3880,109.2276482625841,-0.448729798295998,3.33,0.3354485332965851,0.0,TBM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,,,,NoData,,0,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
4645,109.22270862292557,-0.4491363418008683,3.33,0.4841624796390533,0.6894,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,,,,NoData,,0,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
461,109.226365739904,-0.4482232325169311,3.32,0.4071896970272064,0.2623,TBM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.237,N,4.08,Tegak,1.103,1721,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
546,109.223236420761,-0.4483644941276258,3.32,0.478307157754898,0.6567,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.219,NW,3.77,Tegak,2.401,2553,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
841,109.23051145158765,-0.4488244166632911,3.32,0.4916896522045135,0.7314,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.105,N,1.8,Tegak,1.1,11987,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
995,109.22841685681296,-0.44907588736816,3.32,0.4286712110042572,0.381,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.082,W,1.42,Tegak,1.069,11488,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1029,109.22386391375557,-0.4491228802028007,3.32,0.4312168657779693,0.3951,TBM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.311,NW,5.34,Tegak,1.246,5772,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1172,109.22483722089646,-0.449313249281186,3.32,0.5952120423316956,1.0,TBM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.283,S,4.87,Tegak,1.482,6290,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
